UDI, Qualidade, TemperaturaDoAr[°C], TemperaturaDoProcesso[°C], VelocidadeDeRotacao[rpm], Torque[Nm], DesgasteDaFerramenta[min], Saida, TipoDefalha
2260, Baixa, 25, 95, 1431, 52.3, 38, 0, SemFalha
2261, Alta, 25, 95, 1521, 36.5, 40, 0, SemFalha
2262, Media, 25, 95, 1435, 45.2, 45, 0, SemFalha
2263, Baixa, 25, 95, 1533, 42.4, 48, 0, SemFalha
2264, Media, 26, 5, 1529, 43, 50, 0, SemFalha
2265, Media, 26, 5, 1415, 43.5, 53, 0, SemFalha
2266, Media, 26, 5, 1330, 51.2, 56, 0, SemFalha
2267, Baixa, 26, 5, 1381, 60.6, 59, 0, SemFalha
2268, Baixa, 26, 5, 1370, 52.4, 61, 0, SemFalha
2269, Baixa, 26, 5, 1438, 46.6, 63, 0, SemFalha
2270, Baixa, 26, 15, 1314, 48.2, 65, 0, SemFalha
2271, Baixa, 26, 15, 1437, 48.1, 67, 0, SemFalha
2272, Baixa, 26, 5, 1821, 26.1, 69, 0, SemFalha
2273, Media, 26, 15, 1448, 52.1, 71, 0, SemFalha
2274, Baixa, 26, 15, 1589, 32.7, 74, 0, SemFalha
2275, Baixa, 26, 15, 1520, 33.7, 76, 0, SemFalha
2276, Baixa, 26, 15, 1605, 37, 78, 0, SemFalha
2277, Baixa, 26, 15, 1393, 54.2, 80, 0, SemFalha
2278, Alta, 26, 15, 1408, 44.4, 82, 0, SemFalha
2279, Media, 26, 15, 1459, 35.6, 87, 0, SemFalha
2280, Baixa, 26, 25, 1525, 39, 90, 0, SemFalha
2281, Baixa, 26, 25, 1390, 57, 92, 0, SemFalha
2282, Baixa, 26, 15, 1536, 38.9, 94, 0, SemFalha
2283, Baixa, 26, 25, 1459, 47.6, 96, 0, SemFalha
2284, Baixa, 26, 5, 1387, 51.1, 98, 0, SemFalha
2285, Baixa, 26, 5, 1378, 53.4, 100, 0, SemFalha
2286, Baixa, 26, 25, 1381, 56.7, 102, 0, SemFalha
2287, Media, 26, 25, 1289, 60.5, 104, 0, SemFalha
2288, Baixa, 26, 25, 1746, 26.8, 107, 0, SemFalha
2289, Media, 26, 25, 1541, 39.1, 109, 0, SemFalha
2290, Baixa, 26, 25, 1504, 37.8, 112, 0, SemFalha
2291, Media, 26, 35, 1321, 51.9, 114, 0, SemFalha
2292, Media, 26, 35, 1886, 20.9, 117, 0, SemFalha
2293, Baixa, 26, 45, 1422, 53.2, 120, 0, SemFalha
2294, Baixa, 26, 35, 1520, 38.3, 122, 0, SemFalha
2295, Baixa, 26, 25, 1627, 32.6, 124, 0, SemFalha
2296, Baixa, 26, 25, 1512, 37.2, 126, 0, SemFalha
2297, Baixa, 26, 25, 1553, 42.7, 128, 0, SemFalha
2298, Baixa, 26, 15, 1802, 26, 130, 0, SemFalha
2299, Baixa, 26, 15, 1482, 37.6, 132, 0, SemFalha
2300, Baixa, 26, 25, 1446, 62.9, 134, 1, Alimentacao
2301, Baixa, 26, 15, 1371, 50.5, 136, 0, SemFalha
2302, Media, 26, 5, 1586, 35.7, 138, 0, SemFalha
2303, Baixa, 26, 5, 1515, 39.8, 141, 0, SemFalha
2304, Baixa, 26, 5, 1374, 53.6, 143, 0, SemFalha
2305, Baixa, 25, 95, 1455, 39.8, 145, 0, SemFalha
2306, Alta, 26, 5, 1342, 47.5, 147, 0, SemFalha
2307, Baixa, 25, 95, 1260, 57.8, 152, 0, SemFalha
2308, Alta, 25, 85, 1623, 33.5, 154, 0, SemFalha
2309, Baixa, 25, 95, 1371, 55.5, 159, 0, SemFalha
2310, Baixa, 25, 95, 1611, 31.4, 161, 0, SemFalha
2311, Media, 25, 85, 1535, 47.5, 163, 0, SemFalha
2312, Media, 25, 95, 1491, 38.5, 166, 0, SemFalha
2313, Media, 25, 95, 1441, 36.2, 169, 0, SemFalha
2314, Media, 25, 95, 1725, 26.6, 172, 0, SemFalha
2315, Baixa, 26, 5, 1368, 47.2, 175, 0, SemFalha
2316, Baixa, 26, 5, 1526, 37.9, 177, 0, SemFalha
2317, Baixa, 26, 5, 1542, 39.2, 179, 0, SemFalha
2318, Baixa, 26, 5, 1605, 31.1, 181, 0, SemFalha
2319, Baixa, 26, 5, 1405, 51.4, 183, 0, SemFalha
2320, Media, 26, 5, 1700, 33.5, 185, 0, SemFalha
2321, Alta, 26, 5, 1440, 39.1, 188, 0, SemFalha
2322, Media, 26, 5, 1314, 52.5, 193, 0, SemFalha
2323, Baixa, 26, 5, 1514, 41.9, 196, 0, SemFalha
2324, Media, 26, 5, 1401, 47, 198, 0, SemFalha
2325, Baixa, 26, 15, 1636, 29.9, 201, 0, SemFalha
2326, Baixa, 26, 15, 1603, 33.9, 203, 0, SemFalha
2327, Media, 26, 25, 1487, 52.6, 205, 0, SemFalha
2328, Media, 26, 15, 1420, 50.3, 208, 0, SemFalha
2329, Baixa, 26, 15, 1579, 36.3, 211, 0, SemFalha
2330, Baixa, 26, 15, 1484, 40.5, 213, 0, SemFalha
2331, Media, 26, 15, 1390, 49.3, 215, 0, SemFalha
2332, Baixa, 26, 15, 1384, 53.6, 218, 1, Sobrecarga
2333, Baixa, 26, 5, 1378, 50.4, 220, 1, Sobrecarga
2334, Baixa, 26, 5, 1445, 45.2, 222, 0, SemFalha
2335, Baixa, 26, 5, 1445, 43.5, 224, 0, SemFalha
2336, Baixa, 26, 5, 1509, 39.4, 0, 0, SemFalha
2337, Baixa, 26, 5, 1434, 46.8, 2, 0, SemFalha
2338, Baixa, 26, 5, 1877, 23.9, 4, 0, SemFalha
2339, Baixa, 26, 15, 1651, 28, 6, 0, SemFalha
2340, Baixa, 26, 5, 1466, 41.3, 8, 0, SemFalha
2341, Baixa, 25, 95, 1479, 40.7, 10, 0, SemFalha
2342, Baixa, 25, 95, 1409, 46.4, 12, 0, SemFalha
2343, Media, 26, 5, 1674, 28.2, 14, 0, SemFalha
2344, Baixa, 25, 95, 1305, 61.4, 17, 0, SemFalha
2345, Media, 26, 5, 1755, 26.4, 19, 0, SemFalha
2346, Baixa, 26, 5, 1475, 38.7, 22, 0, SemFalha
2347, Baixa, 26, 5, 1402, 47.7, 24, 0, SemFalha
2348, Baixa, 26, 5, 1410, 43, 26, 0, SemFalha
2349, Baixa, 26, 5, 1436, 41.8, 28, 0, SemFalha
2350, Media, 26, 15, 1386, 42.2, 30, 0, SemFalha
2351, Baixa, 26, 15, 1744, 26.4, 33, 0, SemFalha
2352, Baixa, 26, 5, 1393, 48.4, 35, 0, SemFalha
2353, Media, 26, 15, 1422, 45.4, 37, 0, SemFalha
2354, Baixa, 26, 5, 1841, 22.8, 40, 0, SemFalha
2355, Baixa, 26, 15, 1433, 37.7, 42, 0, SemFalha
2356, Media, 26, 15, 1305, 60.6, 44, 0, SemFalha
2357, Alta, 26, 15, 1498, 39.5, 47, 0, SemFalha
2358, Baixa, 26, 15, 1772, 26.1, 52, 0, SemFalha
2359, Media, 26, 5, 1381, 42.5, 54, 0, SemFalha
2360, Baixa, 26, 15, 1413, 38.5, 57, 0, SemFalha
2361, Alta, 26, 5, 1388, 53.2, 59, 0, SemFalha
2362, Media, 26, 5, 1631, 35.4, 64, 0, SemFalha
2363, Alta, 26, 15, 1520, 41.4, 67, 0, SemFalha
2364, Baixa, 26, 15, 1510, 45.4, 72, 0, SemFalha
2365, Baixa, 26, 5, 1366, 49.7, 74, 0, SemFalha
2366, Baixa, 26, 25, 1845, 22.9, 76, 0, SemFalha
2367, Baixa, 26, 15, 1485, 44.7, 78, 0, SemFalha
2368, Media, 26, 15, 1496, 39.4, 80, 0, SemFalha
2369, Media, 26, 15, 1468, 42.2, 83, 0, SemFalha
2370, Media, 26, 5, 1856, 22.7, 86, 0, SemFalha
2371, Baixa, 26, 5, 1620, 34.1, 89, 0, SemFalha
2372, Baixa, 26, 15, 1409, 44.8, 91, 0, SemFalha
2373, Media, 26, 15, 1404, 49.4, 93, 0, SemFalha
2374, Baixa, 26, 5, 1350, 51.3, 96, 0, SemFalha
2375, Media, 26, 5, 1538, 38, 98, 0, SemFalha
2376, Media, 26, 5, 1476, 32.7, 101, 0, SemFalha
2377, Media, 26, 5, 1364, 51.8, 104, 0, SemFalha
2378, Media, 26, 5, 1582, 45.5, 107, 0, SemFalha
2379, Baixa, 25, 95, 1348, 56.1, 110, 0, SemFalha
2380, Alta, 25, 95, 1450, 46.1, 112, 0, SemFalha
2381, Baixa, 25, 85, 1242, 60.9, 117, 0, SemFalha
2382, Baixa, 25, 95, 1493, 34.9, 119, 0, SemFalha
2383, Baixa, 25, 95, 1601, 31.4, 121, 0, SemFalha
2384, Baixa, 25, 95, 1568, 33.3, 123, 0, SemFalha
2385, Media, 25, 95, 1506, 38, 125, 0, SemFalha
2386, Baixa, 25, 95, 1524, 34.1, 128, 0, SemFalha
2387, Baixa, 25, 95, 1543, 37.9, 130, 0, SemFalha
2388, Media, 26, 5, 1474, 47.2, 132, 0, SemFalha
2389, Media, 26, 5, 1526, 37.3, 135, 0, SemFalha
2390, Baixa, 26, 5, 1867, 27, 138, 0, SemFalha
2391, Baixa, 26, 5, 1487, 41.2, 140, 0, SemFalha
2392, Baixa, 26, 5, 1580, 32.6, 142, 0, SemFalha
2393, Baixa, 26, 5, 1340, 50, 144, 0, SemFalha
2394, Baixa, 26, 5, 1544, 41.6, 146, 0, SemFalha
2395, Baixa, 26, 5, 1488, 40.3, 148, 0, SemFalha
2396, Media, 26, 5, 1742, 28.9, 150, 0, SemFalha
2397, Media, 25, 95, 1592, 34.2, 153, 0, SemFalha
2398, Baixa, 26, 5, 1582, 38.8, 156, 0, SemFalha
2399, Baixa, 26, 5, 1490, 43.2, 158, 0, SemFalha
2400, Media, 26, 5, 1594, 35.8, 160, 0, SemFalha
2401, Alta, 26, 5, 1462, 55, 163, 0, SemFalha
2402, Media, 26, 5, 1367, 47.6, 168, 0, SemFalha
2403, Baixa, 26, 5, 1325, 51, 171, 0, SemFalha
2404, Alta, 26, 5, 1448, 51.4, 173, 0, SemFalha
2405, Media, 25, 95, 2008, 20.3, 178, 0, SemFalha
2406, Baixa, 25, 95, 1498, 38.9, 181, 0, SemFalha
2407, Baixa, 25, 95, 1437, 41.6, 183, 0, SemFalha
2408, Media, 25, 95, 1499, 45.1, 185, 0, SemFalha
2409, Baixa, 25, 85, 1356, 52.6, 188, 0, SemFalha
2410, Baixa, 25, 95, 1539, 46.8, 190, 0, SemFalha
2411, Baixa, 25, 95, 1689, 32.1, 192, 0, SemFalha
2412, Baixa, 25, 85, 1559, 38.1, 194, 0, SemFalha
2413, Baixa, 25, 95, 1408, 46.7, 196, 0, SemFalha
2414, Baixa, 25, 85, 1886, 23, 198, 0, SemFalha
2415, Baixa, 25, 95, 1415, 43.4, 0, 0, SemFalha
2416, Media, 25, 95, 1587, 35.6, 2, 0, SemFalha
2417, Baixa, 25, 85, 1571, 38.6, 5, 0, SemFalha
2418, Baixa, 25, 75, 1576, 36.6, 7, 0, SemFalha
2419, Baixa, 25, 75, 1660, 34.4, 9, 0, SemFalha
2420, Media, 25, 75, 1328, 49.2, 11, 0, SemFalha
2421, Alta, 25, 65, 1450, 44.7, 14, 0, SemFalha
2422, Baixa, 25, 75, 2384, 15, 19, 0, SemFalha
2423, Baixa, 25, 65, 1443, 53.4, 21, 0, SemFalha
2424, Media, 25, 75, 2022, 20, 23, 0, SemFalha
2425, Baixa, 25, 75, 1828, 23.8, 26, 0, SemFalha
2426, Baixa, 25, 65, 1472, 53.5, 28, 0, SemFalha
2427, Media, 25, 75, 1372, 63.6, 30, 1, Alimentacao
2428, Baixa, 25, 75, 1855, 23.8, 33, 0, SemFalha
2429, Media, 25, 85, 1377, 47.2, 35, 0, SemFalha
2430, Baixa, 25, 75, 1432, 48.9, 38, 0, SemFalha
2431, Media, 25, 75, 1335, 47.8, 40, 0, SemFalha
2432, Media, 25, 75, 1411, 51.3, 43, 0, SemFalha
2433, Baixa, 25, 75, 1510, 43.5, 46, 0, SemFalha
2434, Baixa, 25, 85, 1441, 44, 48, 0, SemFalha
2435, Media, 25, 85, 1358, 42.7, 50, 0, SemFalha
2436, Baixa, 25, 75, 1686, 30.4, 53, 0, SemFalha
2437, Alta, 25, 85, 1662, 30.4, 55, 0, SemFalha
2438, Baixa, 25, 95, 1426, 40.1, 60, 0, SemFalha
2439, Media, 25, 95, 1330, 53.6, 62, 0, SemFalha
2440, Baixa, 25, 95, 1693, 31.6, 65, 0, SemFalha
2441, Baixa, 25, 95, 1426, 47.9, 67, 0, SemFalha
2442, Baixa, 25, 95, 1676, 31, 69, 0, SemFalha
2443, Media, 25, 95, 1332, 51.7, 71, 0, SemFalha
2444, Baixa, 25, 95, 1647, 35, 74, 0, SemFalha
2445, Baixa, 26, 5, 1267, 68.2, 76, 1, Alimentacao
2446, Alta, 26, 5, 1375, 55.1, 78, 0, SemFalha
2447, Baixa, 26, 15, 1422, 48.9, 83, 0, SemFalha
2448, Baixa, 26, 15, 1408, 48.7, 85, 0, SemFalha
2449, Baixa, 26, 25, 1440, 42.5, 87, 0, SemFalha
2450, Baixa, 26, 15, 1772, 25.2, 89, 0, SemFalha
2451, Baixa, 26, 5, 1492, 37.8, 91, 0, SemFalha
2452, Baixa, 26, 5, 1650, 30.5, 93, 0, SemFalha
2453, Media, 25, 95, 2329, 14.6, 95, 0, SemFalha
2454, Baixa, 25, 85, 1648, 30.8, 98, 0, SemFalha
2455, Baixa, 25, 85, 1653, 31.7, 100, 0, SemFalha
2456, Baixa, 25, 85, 1946, 22.3, 102, 0, SemFalha
2457, Baixa, 25, 95, 1555, 36.6, 104, 0, SemFalha
2458, Baixa, 25, 85, 1661, 32.2, 106, 0, SemFalha
2459, Baixa, 25, 85, 1434, 45.9, 108, 0, SemFalha
2460, Baixa, 25, 85, 1297, 54.2, 110, 0, SemFalha
2461, Baixa, 25, 85, 1466, 46.4, 112, 0, SemFalha
2462, Media, 25, 75, 1517, 39.8, 114, 0, SemFalha
2463, Baixa, 25, 75, 1742, 34.5, 117, 0, SemFalha
2464, Baixa, 25, 75, 1580, 39.1, 119, 0, SemFalha
2465, Media, 25, 75, 1534, 42.9, 121, 0, SemFalha
2466, Baixa, 25, 75, 1481, 40.7, 124, 0, SemFalha
2467, Baixa, 25, 85, 1429, 37.7, 126, 0, SemFalha
2468, Media, 25, 75, 1574, 33.5, 128, 0, SemFalha
2469, Media, 25, 75, 1524, 40.4, 131, 0, SemFalha
2470, Baixa, 25, 85, 1507, 37.5, 134, 0, SemFalha
2471, Baixa, 25, 75, 1467, 44.7, 136, 0, SemFalha
2472, Baixa, 25, 75, 1301, 51.1, 138, 0, SemFalha
2473, Baixa, 25, 75, 1429, 55.1, 140, 0, SemFalha
2474, Media, 25, 75, 1555, 37.6, 142, 0, SemFalha
2475, Baixa, 25, 75, 1503, 40.6, 145, 0, SemFalha
2476, Baixa, 25, 75, 1459, 43.1, 147, 0, SemFalha
2477, Alta, 25, 75, 1449, 42.4, 149, 0, SemFalha
2478, Baixa, 25, 75, 1387, 57.3, 154, 0, SemFalha
2479, Media, 25, 75, 1456, 50, 156, 0, SemFalha
2480, Baixa, 25, 85, 1604, 34.7, 159, 0, SemFalha
2481, Baixa, 25, 85, 1734, 32.4, 161, 0, SemFalha
2482, Baixa, 25, 85, 1378, 47.8, 163, 0, SemFalha
2483, Baixa, 25, 75, 1504, 41.8, 165, 0, SemFalha
2484, Media, 25, 75, 1402, 49.8, 167, 0, SemFalha
2485, Alta, 25, 65, 1524, 37.7, 170, 0, SemFalha
2486, Baixa, 25, 65, 1593, 35.5, 175, 0, SemFalha
2487, Media, 25, 75, 1772, 28.4, 177, 0, SemFalha
2488, Alta, 25, 75, 1623, 31, 180, 0, SemFalha
2489, Baixa, 25, 75, 1356, 50.7, 185, 0, SemFalha
2490, Alta, 25, 75, 1500, 41.6, 187, 0, SemFalha
2491, Alta, 25, 95, 1566, 46.6, 192, 0, SemFalha
2492, Baixa, 25, 95, 1445, 43.4, 197, 0, SemFalha
2493, Alta, 25, 85, 1382, 58.5, 199, 0, SemFalha
2494, Media, 25, 85, 1418, 45.7, 204, 0, SemFalha
2495, Baixa, 25, 95, 1329, 53.6, 207, 1, Sobrecarga
2496, Media, 25, 95, 1491, 41, 209, 0, SemFalha
2497, Media, 26, 5, 1573, 37.4, 212, 0, SemFalha
2498, Media, 26, 5, 1521, 42.3, 215, 0, SemFalha
2499, Baixa, 25, 95, 1467, 47.2, 218, 0, SemFalha
2500, Media, 25, 95, 1325, 48.4, 220, 0, SemFalha
2501, Baixa, 25, 95, 1617, 32.3, 223, 0, SemFalha
2502, Media, 25, 95, 1476, 42.7, 225, 0, SemFalha
2503, Baixa, 26, 5, 1515, 48.9, 228, 1, Sobrecarga
2504, Baixa, 26, 5, 1408, 47.2, 0, 0, SemFalha
2505, Baixa, 26, 5, 1468, 45.6, 2, 0, SemFalha
2506, Baixa, 26, 5, 1387, 48.7, 4, 0, SemFalha
2507, Media, 26, 5, 1503, 34.7, 6, 0, SemFalha
2508, Alta, 26, 5, 1410, 47.1, 9, 0, SemFalha
2509, Baixa, 25, 85, 1615, 30.6, 14, 0, SemFalha
2510, Baixa, 25, 85, 1511, 35.9, 16, 0, SemFalha
2511, Baixa, 25, 95, 1405, 53.8, 18, 0, SemFalha
2512, Media, 25, 85, 1526, 41.1, 20, 0, SemFalha
2513, Baixa, 25, 75, 1530, 38.3, 23, 0, SemFalha
2514, Baixa, 25, 85, 1583, 32.5, 25, 0, SemFalha
2515, Baixa, 25, 75, 2069, 18.7, 27, 0, SemFalha
2516, Baixa, 25, 65, 1490, 35, 29, 0, SemFalha
2517, Baixa, 25, 65, 1736, 29, 31, 0, SemFalha
2518, Baixa, 25, 65, 1395, 44.4, 33, 0, SemFalha
2519, Media, 25, 75, 1425, 49.6, 35, 0, SemFalha
2520, Baixa, 25, 65, 1631, 32.4, 38, 0, SemFalha
2521, Baixa, 25, 65, 1535, 41.2, 40, 0, SemFalha
2522, Baixa, 25, 65, 1584, 34.4, 42, 0, SemFalha
2523, Media, 25, 65, 1543, 38.2, 44, 0, SemFalha
2524, Baixa, 25, 65, 1635, 35.2, 47, 0, SemFalha
2525, Media, 25, 65, 1446, 45.5, 49, 0, SemFalha
2526, Media, 25, 65, 1598, 35.1, 52, 0, SemFalha
2527, Baixa, 25, 65, 1501, 35, 55, 0, SemFalha
2528, Baixa, 25, 65, 1450, 50.8, 57, 0, SemFalha
2529, Baixa, 25, 65, 1730, 25.9, 59, 0, SemFalha
2530, Media, 25, 65, 1571, 33.7, 61, 0, SemFalha
2531, Baixa, 25, 75, 1438, 51.7, 64, 0, SemFalha
2532, Media, 25, 65, 1510, 38.7, 66, 0, SemFalha
2533, Baixa, 25, 75, 1389, 44.9, 69, 0, SemFalha
2534, Baixa, 25, 65, 1490, 33.6, 71, 0, SemFalha
2535, Baixa, 25, 75, 1729, 26.6, 73, 0, SemFalha
2536, Baixa, 25, 85, 1495, 38.4, 75, 0, SemFalha
2537, Baixa, 25, 75, 1281, 53.9, 77, 0, SemFalha
2538, Alta, 25, 75, 1353, 48.1, 79, 0, SemFalha
2539, Baixa, 25, 95, 1429, 50.1, 84, 0, SemFalha
2540, Baixa, 25, 95, 1413, 42.1, 86, 0, SemFalha
2541, Baixa, 25, 95, 1502, 38.3, 88, 0, SemFalha
2542, Alta, 25, 95, 1553, 32.6, 90, 0, SemFalha
2543, Alta, 26, 5, 1712, 26.4, 95, 0, SemFalha
2544, Baixa, 26, 15, 1786, 23.5, 100, 0, SemFalha
2545, Baixa, 26, 5, 1951, 21.4, 102, 0, SemFalha
2546, Media, 26, 5, 1541, 36.3, 104, 0, SemFalha
2547, Baixa, 26, 5, 1605, 34.3, 107, 0, SemFalha
2548, Baixa, 26, 5, 1578, 38.1, 109, 0, SemFalha
2549, Media, 26, 15, 1440, 37.5, 111, 0, SemFalha
2550, Baixa, 26, 25, 1489, 42.3, 114, 0, SemFalha
2551, Baixa, 26, 25, 1366, 48.4, 116, 0, SemFalha
2552, Baixa, 26, 15, 1541, 37.2, 118, 0, SemFalha
2553, Alta, 26, 15, 1552, 40.7, 120, 0, SemFalha
2554, Baixa, 26, 15, 1473, 40.3, 125, 0, SemFalha
2555, Baixa, 26, 15, 1531, 37.9, 127, 0, SemFalha
2556, Baixa, 26, 15, 1511, 37.2, 129, 0, SemFalha
2557, Media, 26, 15, 1449, 47.9, 131, 0, SemFalha
2558, Media, 26, 25, 1440, 50, 134, 0, SemFalha
2559, Media, 26, 5, 1881, 23.9, 137, 0, SemFalha
2560, Baixa, 26, 15, 1447, 50.4, 140, 0, RandomFailures
2561, Media, 26, 25, 1326, 62, 142, 0, SemFalha
2562, Baixa, 26, 25, 1607, 31.7, 145, 0, SemFalha
2563, Baixa, 26, 15, 1551, 39.1, 147, 0, SemFalha
2564, Baixa, 26, 15, 1496, 37.2, 149, 0, SemFalha
2565, Baixa, 26, 15, 1493, 38, 151, 0, SemFalha
2566, Baixa, 26, 25, 1304, 50.5, 153, 0, SemFalha
2567, Media, 26, 15, 1420, 41.6, 155, 0, SemFalha
2568, Baixa, 26, 25, 1766, 24.6, 158, 0, SemFalha
2569, Baixa, 26, 45, 1450, 43.1, 160, 0, SemFalha
2570, Alta, 26, 35, 1872, 22.6, 162, 0, SemFalha
2571, Baixa, 26, 45, 1713, 26.5, 167, 0, SemFalha
2572, Media, 26, 35, 1497, 40.9, 169, 0, SemFalha
2573, Media, 26, 25, 1352, 44.7, 172, 0, SemFalha
2574, Baixa, 26, 35, 1499, 41.5, 175, 0, SemFalha
2575, Baixa, 26, 35, 1972, 19.3, 177, 0, SemFalha
2576, Baixa, 26, 35, 1422, 49.2, 179, 0, SemFalha
2577, Baixa, 26, 35, 1523, 41.5, 181, 0, SemFalha
2578, Baixa, 26, 35, 1563, 41.5, 183, 0, SemFalha
2579, Baixa, 26, 25, 1391, 46.6, 185, 0, SemFalha
2580, Baixa, 26, 15, 1795, 24.7, 187, 0, SemFalha
2581, Baixa, 26, 15, 1293, 53.7, 189, 0, SemFalha
2582, Baixa, 26, 5, 1345, 60.7, 191, 1, Sobrecarga
2583, Baixa, 26, 5, 1615, 33.7, 193, 0, SemFalha
2584, Baixa, 26, 5, 1342, 50.8, 195, 0, SemFalha
2585, Baixa, 25, 95, 1502, 46.7, 197, 0, SemFalha
2586, Media, 25, 85, 1620, 35.4, 199, 0, SemFalha
2587, Baixa, 25, 85, 1537, 42.8, 202, 0, SemFalha
2588, Baixa, 25, 85, 2248, 16.8, 204, 0, SemFalha
2589, Baixa, 25, 85, 1706, 28.6, 206, 0, SemFalha
2590, Baixa, 25, 85, 2250, 16.6, 208, 0, SemFalha
2591, Baixa, 25, 85, 1396, 48.6, 0, 0, SemFalha
2592, Baixa, 25, 75, 1522, 46.4, 2, 0, SemFalha
2593, Baixa, 25, 75, 1539, 45.4, 4, 0, SemFalha
2594, Alta, 25, 75, 1415, 54, 6, 0, SemFalha
2595, Baixa, 25, 65, 1446, 37, 11, 0, SemFalha
2596, Media, 25, 65, 1486, 41.1, 13, 0, SemFalha
2597, Baixa, 25, 85, 1426, 38.6, 16, 0, SemFalha
2598, Baixa, 25, 85, 1449, 38.9, 18, 0, SemFalha
2599, Baixa, 25, 95, 1320, 67.5, 20, 1, Alimentacao
2600, Media, 26, 5, 1447, 39.6, 22, 0, SemFalha
2601, Baixa, 26, 15, 1422, 47.3, 25, 0, SemFalha
2602, Baixa, 26, 15, 1399, 52.1, 27, 0, SemFalha
2603, Baixa, 26, 25, 1427, 41.5, 29, 0, SemFalha
2604, Media, 26, 15, 1334, 46.3, 31, 0, SemFalha
2605, Media, 26, 15, 1385, 45.6, 34, 0, SemFalha
2606, Baixa, 26, 25, 1552, 37.4, 37, 0, SemFalha
2607, Alta, 26, 25, 1534, 37.5, 39, 0, SemFalha
2608, Baixa, 26, 25, 1448, 48.6, 44, 0, SemFalha
2609, Baixa, 26, 35, 1409, 44.7, 46, 0, SemFalha
2610, Baixa, 26, 25, 1621, 34.5, 48, 0, SemFalha
2611, Alta, 26, 25, 1547, 40.9, 50, 0, SemFalha
2612, Baixa, 26, 25, 1957, 22.1, 55, 0, SemFalha
2613, Baixa, 26, 25, 2421, 14.2, 57, 0, SemFalha
2614, Media, 26, 15, 1571, 38.3, 59, 0, SemFalha
2615, Baixa, 26, 15, 1634, 36.8, 62, 0, SemFalha
2616, Baixa, 26, 15, 1516, 38.7, 64, 0, SemFalha
2617, Baixa, 26, 25, 1207, 66.5, 66, 0, SemFalha
2618, Baixa, 26, 25, 1670, 35.9, 68, 0, SemFalha
2619, Media, 26, 25, 1461, 48.6, 70, 0, SemFalha
2620, Baixa, 26, 25, 1569, 40.8, 73, 0, SemFalha
2621, Baixa, 26, 25, 1556, 35.7, 75, 0, SemFalha
2622, Media, 26, 35, 1506, 41.5, 77, 0, SemFalha
2623, Media, 26, 45, 1642, 30.3, 80, 0, SemFalha
2624, Media, 26, 45, 1283, 62.1, 83, 0, SemFalha
2625, Alta, 26, 55, 1375, 46.8, 86, 0, SemFalha
2626, Baixa, 26, 55, 1399, 39.9, 91, 0, SemFalha
2627, Baixa, 26, 55, 1650, 29.8, 93, 0, SemFalha
2628, Media, 26, 65, 1346, 53.2, 95, 0, SemFalha
2629, Alta, 26, 75, 1410, 51.2, 98, 0, SemFalha
2630, Baixa, 26, 85, 1586, 37.8, 103, 0, SemFalha
2631, Baixa, 26, 85, 1372, 39.6, 105, 0, SemFalha
2632, Alta, 26, 85, 1529, 42.4, 107, 0, SemFalha
2633, Media, 26, 85, 1652, 28.6, 112, 0, SemFalha
2634, Baixa, 26, 95, 1532, 39.8, 115, 0, SemFalha
2635, Baixa, 26, 85, 1554, 32, 117, 0, SemFalha
2636, Alta, 26, 75, 1462, 51, 119, 0, SemFalha
2637, Baixa, 26, 75, 1254, 61.3, 124, 0, SemFalha
2638, Baixa, 26, 75, 1294, 49.7, 126, 0, SemFalha
2639, Baixa, 26, 65, 1739, 27.5, 128, 0, SemFalha
2640, Media, 26, 65, 1412, 47.8, 130, 0, SemFalha
2641, Media, 26, 75, 1372, 56.2, 133, 0, SemFalha
2642, Alta, 26, 65, 1420, 46.7, 136, 0, SemFalha
2643, Baixa, 26, 65, 1542, 40.3, 141, 0, SemFalha
2644, Media, 26, 65, 1401, 48.1, 143, 0, SemFalha
2645, Baixa, 26, 65, 1510, 42.5, 146, 0, SemFalha
2646, Alta, 26, 75, 1547, 38.5, 148, 0, SemFalha
2647, Media, 26, 65, 1453, 43.2, 153, 0, SemFalha
2648, Baixa, 26, 65, 1408, 45.6, 156, 0, SemFalha
2649, Baixa, 26, 65, 1436, 51.6, 158, 0, SemFalha
2650, Media, 26, 75, 1582, 38.2, 160, 0, SemFalha
2651, Baixa, 26, 75, 1280, 59.3, 163, 0, SemFalha
2652, Baixa, 26, 75, 2008, 20.4, 165, 0, SemFalha
2653, Baixa, 26, 75, 1772, 23.5, 167, 0, SemFalha
2654, Baixa, 26, 75, 1779, 26.1, 169, 0, SemFalha
2655, Baixa, 26, 75, 1567, 35.5, 171, 0, SemFalha
2656, Media, 26, 65, 1751, 27, 173, 0, SemFalha
2657, Baixa, 26, 75, 1349, 51.3, 176, 0, SemFalha
2658, Media, 26, 85, 1425, 40.8, 178, 0, SemFalha
2659, Baixa, 26, 85, 1395, 44.5, 181, 0, SemFalha
2660, Alta, 26, 65, 1595, 32.1, 183, 0, SemFalha
2661, Baixa, 26, 65, 1291, 56.4, 188, 0, SemFalha
2662, Media, 26, 75, 1509, 42.8, 190, 0, SemFalha
2663, Media, 26, 75, 1483, 38.1, 193, 0, SemFalha
2664, Baixa, 26, 75, 1620, 31.1, 196, 0, SemFalha
2665, Media, 26, 75, 1487, 42.2, 198, 0, SemFalha
